Short Lead,Extender Lead,Off Lead,Total,Day,Park,Sunrise,Darkness,Session,Time,Type
0,0,1,1,40,2,7.9,-0.85,Morning,7:03,DogCounts
0,0,0,0,40,2,7.9,-0.816666667,Morning,7:05,DogCounts
0,0,0,0,40,2,7.9,-0.783333333,Morning,7:07,DogCounts
0,0,1,1,40,2,7.9,-0.75,Morning,7:09,DogCounts
0,0,1,1,40,2,7.9,-0.716666667,Morning,7:11,DogCounts
0,0,0,0,40,2,7.9,-0.683333333,Morning,7:13,DogCounts
0,0,0,0,40,2,7.9,-0.65,Morning,7:15,DogCounts
0,0,0,0,40,2,7.9,-0.616666667,Morning,7:17,DogCounts
0,0,1,1,40,2,7.9,-0.583333333,Morning,7:19,DogCounts
0,0,1,1,40,2,7.9,-0.55,Morning,7:21,DogCounts
3,1,0,4,40,3,7.9,-0.366666667,Morning,7:32,DogCounts
2,1,0,3,40,3,7.9,-0.333333333,Morning,7:34,DogCounts
0,0,0,0,40,3,7.9,-0.3,Morning,7:36,DogCounts
0,0,2,2,40,3,7.9,-0.266666667,Morning,7:38,DogCounts
1,0,2,3,40,3,7.9,-0.233333333,Morning,7:40,DogCounts
0,0,1,1,40,3,7.9,-0.2,Morning,7:42,DogCounts
1,0,1,2,40,3,7.9,-0.166666667,Morning,7:44,DogCounts
2,0,1,3,40,3,7.9,-0.133333333,Morning,7:46,DogCounts
1,0,1,2,40,3,7.9,-0.1,Morning,7:48,DogCounts
0,0,0,0,40,3,7.9,-0.066666667,Morning,7:50,DogCounts
4,0,0,4,40,3,7.9,-0.033333333,Morning,7:52,DogCounts
4,0,0,4,40,3,7.9,0,Morning,7:54,DogCounts
4,0,0,4,40,3,7.9,0.033333333,Morning,7:56,DogCounts
1,0,0,1,40,3,7.9,0.066666667,Morning,7:58,DogCounts
0,0,0,0,40,3,7.9,0.1,Morning,8:00,DogCounts
0,0,0,0,40,3,7.9,0.133333333,Morning,8:02,DogCounts
0,0,1,1,40,3,7.9,0.166666667,Morning,8:04,DogCounts
0,0,1,1,40,3,7.9,0.2,Morning,8:06,DogCounts
0,0,3,3,40,3,7.9,0.233333333,Morning,8:08,DogCounts
0,0,2,2,40,1,7.9,0.633333333,Morning,8:32,DogCounts
0,0,2,2,40,1,7.9,0.666666667,Morning,8:34,DogCounts
0,0,2,2,40,1,7.9,0.7,Morning,8:36,DogCounts
0,0,2,2,40,1,7.9,0.733333333,Morning,8:38,DogCounts
0,0,2,2,40,1,7.9,0.766666667,Morning,8:40,DogCounts
0,0,2,2,40,1,7.9,0.8,Morning,8:42,DogCounts
2,0,1,3,40,1,7.9,0.833333333,Morning,8:44,DogCounts
1,0,1,2,40,1,7.9,0.866666667,Morning,8:46,DogCounts
1,0,1,2,40,1,7.9,0.9,Morning,8:48,DogCounts
0,0,1,1,40,1,7.9,0.933333333,Morning,8:50,DogCounts
2,0,0,2,40,1,7.9,0.966666667,Morning,8:52,DogCounts
1,0,0,1,40,1,7.9,1,Morning,8:54,DogCounts
0,0,0,0,40,1,7.9,1.033333333,Morning,8:56,DogCounts
0,0,1,1,40,1,7.9,1.066666667,Morning,8:58,DogCounts
0,0,1,1,40,1,7.9,1.1,Morning,9:00,DogCounts
2,0,1,3,40,1,7.9,1.133333333,Morning,9:02,DogCounts
2,0,1,3,40,1,7.9,1.166666667,Morning,9:04,DogCounts
0,0,1,1,40,1,7.9,1.2,Morning,9:06,DogCounts
0,0,0,0,43,3,16.05,1.15,Evening,17:12,DogCounts
0,0,0,0,43,3,16.05,1.183333333,Evening,17:14,DogCounts
0,0,0,0,43,3,16.05,1.216666667,Evening,17:16,DogCounts
0,0,0,0,43,3,16.05,1.25,Evening,17:18,DogCounts
0,0,0,0,43,3,16.05,1.283333333,Evening,17:20,DogCounts
0,0,0,0,43,3,16.05,1.316666667,Evening,17:22,DogCounts
0,0,0,0,43,3,16.05,1.35,Evening,17:24,DogCounts
0,0,0,0,43,3,16.05,1.383333333,Evening,17:26,DogCounts
0,0,0,0,43,3,16.05,1.416666667,Evening,17:28,DogCounts
0,0,0,0,43,3,16.05,1.45,Evening,17:30,DogCounts
0,0,0,0,43,3,16.05,1.483333333,Evening,17:32,DogCounts
0,0,0,0,43,3,16.05,1.516666667,Evening,17:34,DogCounts
0,0,0,0,43,3,16.05,1.55,Evening,17:36,DogCounts
0,0,0,0,43,3,16.05,1.583333333,Evening,17:38,DogCounts
0,0,0,0,43,3,16.05,1.616666667,Evening,17:40,DogCounts
0,0,0,0,43,3,16.05,1.65,Evening,17:42,DogCounts
1,0,0,1,43,3,16.05,1.683333333,Evening,17:44,DogCounts
1,0,0,1,43,3,16.05,1.716666667,Evening,17:46,DogCounts
0,0,0,0,43,3,16.05,1.75,Evening,17:48,DogCounts
0,0,2,2,43,2,16.05,1.983333333,Evening,18:02,DogCounts
0,0,0,0,43,2,16.05,2.016666667,Evening,18:04,DogCounts
0,0,0,0,43,2,16.05,2.05,Evening,18:06,DogCounts
0,0,0,0,43,2,16.05,2.083333333,Evening,18:08,DogCounts
0,0,1,1,43,2,16.05,2.116666667,Evening,18:10,DogCounts
0,0,2,2,43,2,16.05,2.15,Evening,18:12,DogCounts
0,0,1,1,43,2,16.05,2.183333333,Evening,18:14,DogCounts
0,0,1,1,43,2,16.05,2.216666667,Evening,18:16,DogCounts
0,0,3,3,43,2,16.05,2.25,Evening,18:18,DogCounts
0,0,4,4,43,2,16.05,2.283333333,Evening,18:20,DogCounts
0,0,1,1,43,2,16.05,2.316666667,Evening,18:22,DogCounts
0,0,0,0,43,2,16.05,2.35,Evening,18:24,DogCounts
0,0,0,0,43,2,16.05,2.383333333,Evening,18:26,DogCounts
0,0,0,0,43,2,16.05,2.416666667,Evening,18:28,DogCounts
0,0,0,0,43,2,16.05,2.45,Evening,18:30,DogCounts
0,0,0,0,43,2,16.05,2.483333333,Evening,18:32,DogCounts
0,0,1,1,43,2,16.05,2.516666667,Evening,18:34,DogCounts
0,0,1,1,43,2,16.05,2.55,Evening,18:36,DogCounts
0,0,0,0,43,1,16.05,2.833333333,Evening,18:53,DogCounts
0,0,0,0,43,1,16.05,2.866666667,Evening,18:55,DogCounts
0,0,0,0,43,1,16.05,2.9,Evening,18:57,DogCounts
0,0,0,0,43,1,16.05,2.933333333,Evening,18:59,DogCounts
0,0,0,0,43,1,16.05,2.966666667,Evening,19:01,DogCounts
0,0,0,0,43,1,16.05,3,Evening,19:03,DogCounts
0,0,0,0,43,1,16.05,3.033333333,Evening,19:05,DogCounts
0,0,0,0,43,1,16.05,3.066666667,Evening,19:07,DogCounts
0,0,0,0,43,1,16.05,3.1,Evening,19:09,DogCounts
0,0,0,0,43,1,16.05,3.133333333,Evening,19:11,DogCounts
0,0,0,0,43,1,16.05,3.166666667,Evening,19:13,DogCounts
0,1,0,1,43,1,16.05,3.2,Evening,19:15,DogCounts
0,1,0,1,43,1,16.05,3.233333333,Evening,19:17,DogCounts
0,2,0,2,43,1,16.05,3.266666667,Evening,19:19,DogCounts
0,2,0,2,43,1,16.05,3.3,Evening,19:21,DogCounts
0,2,0,2,43,1,16.05,3.333333333,Evening,19:23,DogCounts
0,0,0,0,44,2,16.05,1.016666667,Evening,17:04,DogCounts
0,0,0,0,44,2,16.05,1.05,Evening,17:06,DogCounts
0,0,1,1,44,2,16.05,1.083333333,Evening,17:08,DogCounts
1,0,0,1,44,2,16.05,1.116666667,Evening,17:10,DogCounts
1,0,0,1,44,2,16.05,1.15,Evening,17:12,DogCounts
1,0,0,1,44,2,16.05,1.183333333,Evening,17:14,DogCounts
0,0,1,1,44,2,16.05,1.216666667,Evening,17:16,DogCounts
0,0,1,1,44,2,16.05,1.25,Evening,17:18,DogCounts
0,0,2,2,44,2,16.05,1.283333333,Evening,17:20,DogCounts
0,0,1,1,44,2,16.05,1.316666667,Evening,17:22,DogCounts
0,0,1,1,44,2,16.05,1.35,Evening,17:24,DogCounts
0,0,1,1,44,2,16.05,1.383333333,Evening,17:26,DogCounts
0,0,0,0,44,2,16.05,1.416666667,Evening,17:28,DogCounts
0,0,0,0,44,2,16.05,1.45,Evening,17:30,DogCounts
0,0,0,0,44,2,16.05,1.483333333,Evening,17:32,DogCounts
0,0,0,0,44,2,16.05,1.516666667,Evening,17:34,DogCounts
0,0,0,0,44,2,16.05,1.55,Evening,17:36,DogCounts
0,0,1,1,44,3,16.05,1.816666667,Evening,17:52,DogCounts
0,0,1,1,44,3,16.05,1.85,Evening,17:54,DogCounts
0,0,1,1,44,3,16.05,1.883333333,Evening,17:56,DogCounts
0,0,0,0,44,3,16.05,1.916666667,Evening,17:58,DogCounts
0,0,0,0,44,3,16.05,1.95,Evening,18:00,DogCounts
0,0,0,0,44,3,16.05,1.983333333,Evening,18:02,DogCounts
0,0,0,0,44,3,16.05,2.016666667,Evening,18:04,DogCounts
0,0,0,0,44,3,16.05,2.05,Evening,18:06,DogCounts
0,0,0,0,44,3,16.05,2.083333333,Evening,18:08,DogCounts
0,0,0,0,44,3,16.05,2.116666667,Evening,18:10,DogCounts
0,0,0,0,44,3,16.05,2.15,Evening,18:12,DogCounts
0,0,0,0,44,3,16.05,2.183333333,Evening,18:14,DogCounts
0,0,0,0,44,3,16.05,2.216666667,Evening,18:16,DogCounts
0,0,0,0,44,3,16.05,2.25,Evening,18:18,DogCounts
0,0,0,0,44,3,16.05,2.283333333,Evening,18:20,DogCounts
0,0,0,0,44,3,16.05,2.316666667,Evening,18:22,DogCounts
0,0,0,0,44,3,16.05,2.35,Evening,18:24,DogCounts
0,0,1,1,44,1,16.05,2.8,Evening,18:51,DogCounts
0,0,0,0,44,1,16.05,2.833333333,Evening,18:53,DogCounts
0,0,0,0,44,1,16.05,2.866666667,Evening,18:55,DogCounts
0,0,0,0,44,1,16.05,2.9,Evening,18:57,DogCounts
0,0,0,0,44,1,16.05,2.933333333,Evening,18:59,DogCounts
0,0,0,0,44,1,16.05,2.966666667,Evening,19:01,DogCounts
0,1,0,1,44,1,16.05,3,Evening,19:03,DogCounts
0,1,0,1,44,1,16.05,3.033333333,Evening,19:05,DogCounts
0,1,0,1,44,1,16.05,3.066666667,Evening,19:07,DogCounts
0,0,0,0,44,1,16.05,3.1,Evening,19:09,DogCounts
0,1,0,1,44,1,16.05,3.133333333,Evening,19:11,DogCounts
0,0,0,0,44,1,16.05,3.166666667,Evening,19:13,DogCounts
0,0,0,0,44,1,16.05,3.2,Evening,19:15,DogCounts
0,2,0,2,44,1,16.05,3.233333333,Evening,19:17,DogCounts
1,2,0,3,44,1,16.05,3.266666667,Evening,19:19,DogCounts
1,2,0,3,44,1,16.05,3.3,Evening,19:21,DogCounts
1,0,0,1,44,1,16.05,3.333333333,Evening,19:23,DogCounts
1,0,0,1,44,1,16.05,3.366666667,Evening,19:25,DogCounts
0,0,1,1,44,1,16.05,3.4,Evening,19:27,DogCounts
0,0,0,0,45,3,8.016666667,-1.216666667,Morning,6:48,DogCounts
0,0,0,0,45,3,8.016666667,-1.183333333,Morning,6:50,DogCounts
0,0,0,0,45,3,8.016666667,-1.15,Morning,6:52,DogCounts
0,0,0,0,45,3,8.016666667,-1.116666667,Morning,6:54,DogCounts
0,0,0,0,45,3,8.016666667,-1.083333333,Morning,6:56,DogCounts
0,0,0,0,45,3,8.016666667,-1.05,Morning,6:58,DogCounts
0,0,0,0,45,3,8.016666667,-1.016666667,Morning,7:00,DogCounts
0,0,0,0,45,3,8.016666667,-0.983333333,Morning,7:02,DogCounts
0,0,0,0,45,3,8.016666667,-0.95,Morning,7:04,DogCounts
0,0,0,0,45,3,8.016666667,-0.916666667,Morning,7:06,DogCounts
0,0,0,0,45,3,8.016666667,-0.883333333,Morning,7:08,DogCounts
0,0,1,1,45,3,8.016666667,-0.85,Morning,7:10,DogCounts
0,0,1,1,45,3,8.016666667,-0.816666667,Morning,7:12,DogCounts
0,0,1,1,45,3,8.016666667,-0.783333333,Morning,7:14,DogCounts
0,0,1,1,45,3,8.016666667,-0.75,Morning,7:16,DogCounts
0,1,0,1,45,3,8.016666667,-0.716666667,Morning,7:18,DogCounts
0,0,2,2,45,1,8.016666667,-0.25,Morning,7:46,DogCounts
0,0,6,6,45,1,8.016666667,-0.216666667,Morning,7:48,DogCounts
0,0,6,6,45,1,8.016666667,-0.183333333,Morning,7:50,DogCounts
0,0,5,5,45,1,8.016666667,-0.15,Morning,7:52,DogCounts
0,0,5,5,45,1,8.016666667,-0.116666667,Morning,7:54,DogCounts
0,0,5,5,45,1,8.016666667,-0.083333333,Morning,7:56,DogCounts
0,0,0,0,45,1,8.016666667,-0.05,Morning,7:58,DogCounts
0,0,0,0,45,1,8.016666667,-0.016666667,Morning,8:00,DogCounts
0,0,0,0,45,1,8.016666667,0.016666667,Morning,8:02,DogCounts
0,0,0,0,45,1,8.016666667,0.05,Morning,8:04,DogCounts
0,0,0,0,45,1,8.016666667,0.083333333,Morning,8:06,DogCounts
0,0,0,0,45,1,8.016666667,0.116666667,Morning,8:08,DogCounts
0,0,0,0,45,1,8.016666667,0.15,Morning,8:10,DogCounts
0,0,0,0,45,1,8.016666667,0.183333333,Morning,8:12,DogCounts
0,0,0,0,45,1,8.016666667,0.216666667,Morning,8:14,DogCounts
0,0,0,0,45,1,8.016666667,0.25,Morning,8:16,DogCounts
0,0,0,0,45,1,8.016666667,0.283333333,Morning,8:18,DogCounts
0,1,0,1,45,2,8.016666667,0.5,Morning,8:31,DogCounts
0,0,1,1,45,2,8.016666667,0.533333333,Morning,8:33,DogCounts
0,0,1,1,45,2,8.016666667,0.566666667,Morning,8:35,DogCounts
0,0,0,0,45,2,8.016666667,0.6,Morning,8:37,DogCounts
0,0,1,1,45,2,8.016666667,0.633333333,Morning,8:39,DogCounts
0,1,2,2,45,2,8.016666667,0.666666667,Morning,8:41,DogCounts
0,1,1,2,45,2,8.016666667,0.7,Morning,8:43,DogCounts
0,0,0,0,45,2,8.016666667,0.733333333,Morning,8:45,DogCounts
0,0,0,0,45,2,8.016666667,0.766666667,Morning,8:47,DogCounts
1,0,0,1,45,2,8.016666667,0.8,Morning,8:49,DogCounts
2,0,2,4,45,2,8.016666667,0.833333333,Morning,8:51,DogCounts
3,0,1,4,45,2,8.016666667,0.866666667,Morning,8:53,DogCounts
1,0,1,2,45,2,8.016666667,0.9,Morning,8:55,DogCounts
0,0,1,1,45,2,8.016666667,0.933333333,Morning,8:57,DogCounts
0,0,1,1,45,2,8.016666667,0.966666667,Morning,8:59,DogCounts
1,0,2,3,45,2,8.016666667,1,Morning,9:01,DogCounts
1,0,0,1,46,1,8.033333333,-1.233333333,Morning,6:48,DogCounts
0,1,0,1,46,1,8.033333333,-1.2,Morning,6:50,DogCounts
0,1,0,1,46,1,8.033333333,-1.166666666,Morning,6:52,DogCounts
0,0,0,0,46,1,8.033333333,-1.133333333,Morning,6:54,DogCounts
0,0,0,0,46,1,8.033333333,-1.1,Morning,6:56,DogCounts
0,0,0,0,46,1,8.033333333,-1.066666666,Morning,6:58,DogCounts
0,0,0,0,46,1,8.033333333,-1.033333333,Morning,7:00,DogCounts
0,0,0,0,46,1,8.033333333,-1,Morning,7:02,DogCounts
0,0,0,0,46,1,8.033333333,-0.966666666,Morning,7:04,DogCounts
0,0,0,0,46,1,8.033333333,-0.933333333,Morning,7:06,DogCounts
0,0,0,0,46,1,8.033333333,-0.9,Morning,7:08,DogCounts
0,0,0,0,46,1,8.033333333,-0.866666666,Morning,7:10,DogCounts
0,0,0,0,46,1,8.033333333,-0.833333333,Morning,7:12,DogCounts
0,0,1,1,46,1,8.033333333,-0.8,Morning,7:14,DogCounts
0,0,1,1,46,1,8.033333333,-0.766666666,Morning,7:16,DogCounts
0,0,1,1,46,1,8.033333333,-0.733333333,Morning,7:18,DogCounts
0,0,0,0,46,1,8.033333333,-0.7,Morning,7:20,DogCounts
0,0,1,1,46,2,8.033333333,-0.433333333,Morning,7:36,DogCounts
0,0,1,1,46,2,8.033333333,-0.4,Morning,7:38,DogCounts
1,0,0,1,46,2,8.033333333,-0.366666666,Morning,7:40,DogCounts
0,0,1,1,46,2,8.033333333,-0.333333333,Morning,7:42,DogCounts
0,0,2,2,46,2,8.033333333,-0.3,Morning,7:44,DogCounts
0,0,1,1,46,2,8.033333333,-0.266666666,Morning,7:46,DogCounts
0,0,0,0,46,2,8.033333333,-0.233333333,Morning,7:48,DogCounts
0,0,0,0,46,2,8.033333333,-0.2,Morning,7:50,DogCounts
0,0,1,1,46,2,8.033333333,-0.166666666,Morning,7:52,DogCounts
0,0,1,1,46,2,8.033333333,-0.133333333,Morning,7:54,DogCounts
0,0,0,0,46,2,8.033333333,-0.1,Morning,7:56,DogCounts
0,0,0,0,46,2,8.033333333,-0.066666666,Morning,7:58,DogCounts
0,0,1,1,46,2,8.033333333,-0.033333333,Morning,8:00,DogCounts
0,0,2,2,46,2,8.033333333,3.33E-10,Morning,8:02,DogCounts
0,0,2,2,46,2,8.033333333,0.033333334,Morning,8:04,DogCounts
0,0,1,1,46,2,8.033333333,0.066666667,Morning,8:06,DogCounts
0,1,0,1,46,3,8.033333333,0.35,Morning,8:23,DogCounts
0,1,1,2,46,3,8.033333333,0.383333334,Morning,8:25,DogCounts
0,0,0,0,46,3,8.033333333,0.416666667,Morning,8:27,DogCounts
0,0,0,0,46,3,8.033333333,0.45,Morning,8:29,DogCounts
1,0,0,1,46,3,8.033333333,0.483333334,Morning,8:31,DogCounts
2,0,0,2,46,3,8.033333333,0.516666667,Morning,8:33,DogCounts
2,0,0,2,46,3,8.033333333,0.55,Morning,8:35,DogCounts
1,0,0,1,46,3,8.033333333,0.583333334,Morning,8:37,DogCounts
2,0,0,2,46,3,8.033333333,0.616666667,Morning,8:39,DogCounts
2,0,0,2,46,3,8.033333333,0.65,Morning,8:41,DogCounts
0,0,0,0,46,3,8.033333333,0.683333334,Morning,8:43,DogCounts
0,0,0,0,46,3,8.033333333,0.716666667,Morning,8:45,DogCounts
0,1,0,1,46,3,8.033333333,0.75,Morning,8:47,DogCounts
0,1,0,1,46,3,8.033333333,0.783333334,Morning,8:49,DogCounts
0,1,0,1,46,3,8.033333333,0.816666667,Morning,8:51,DogCounts
0,1,0,1,46,3,8.033333333,0.85,Morning,8:53,DogCounts
0,0,0,0,46,3,8.033333333,0.883333334,Morning,8:55,DogCounts
0,0,2,2,46,3,8.033333333,0.916666667,Morning,8:57,DogCounts
0,0,2,2,46,3,8.033333333,0.95,Morning,8:59,DogCounts
0,0,1,1,47,1,8.05,-1.216666667,Morning,6:50,DogCounts
0,0,1,1,47,1,8.05,-1.183333333,Morning,6:52,DogCounts
0,0,1,1,47,1,8.05,-1.15,Morning,6:54,DogCounts
0,0,1,1,47,1,8.05,-1.116666667,Morning,6:56,DogCounts
0,0,0,0,47,1,8.05,-1.083333333,Morning,6:58,DogCounts
0,0,0,0,47,1,8.05,-1.05,Morning,7:00,DogCounts
0,0,0,0,47,1,8.05,-1.016666667,Morning,7:02,DogCounts
0,0,0,0,47,1,8.05,-0.983333333,Morning,7:04,DogCounts
0,0,0,0,47,1,8.05,-0.95,Morning,7:06,DogCounts
0,0,0,0,47,1,8.05,-0.916666667,Morning,7:08,DogCounts
0,0,0,0,47,1,8.05,-0.883333333,Morning,7:10,DogCounts
0,0,0,0,47,1,8.05,-0.85,Morning,7:12,DogCounts
0,0,0,0,47,1,8.05,-0.816666667,Morning,7:14,DogCounts
0,0,0,0,47,1,8.05,-0.783333333,Morning,7:16,DogCounts
0,0,0,0,47,1,8.05,-0.75,Morning,7:18,DogCounts
0,0,0,0,47,1,8.05,-0.716666667,Morning,7:20,DogCounts
0,0,0,0,47,3,8.05,-0.25,Morning,7:48,DogCounts
0,0,0,0,47,3,8.05,-0.216666667,Morning,7:50,DogCounts
0,0,0,0,47,3,8.05,-0.183333333,Morning,7:52,DogCounts
0,0,1,1,47,3,8.05,-0.15,Morning,7:54,DogCounts
0,0,0,0,47,3,8.05,-0.116666667,Morning,7:56,DogCounts
0,0,1,1,47,3,8.05,-0.083333333,Morning,7:58,DogCounts
2,0,1,3,47,3,8.05,-0.05,Morning,8:00,DogCounts
0,0,0,0,47,3,8.05,-0.016666667,Morning,8:02,DogCounts
0,0,0,0,47,3,8.05,0.016666667,Morning,8:04,DogCounts
0,0,0,0,47,3,8.05,0.05,Morning,8:06,DogCounts
0,0,0,0,47,3,8.05,0.083333333,Morning,8:08,DogCounts
0,0,0,0,47,3,8.05,0.116666667,Morning,8:10,DogCounts
0,0,0,0,47,3,8.05,0.15,Morning,8:12,DogCounts
0,0,0,0,47,3,8.05,0.183333333,Morning,8:14,DogCounts
0,0,1,1,47,3,8.05,0.216666667,Morning,8:16,DogCounts
0,0,1,1,47,3,8.05,0.25,Morning,8:18,DogCounts
0,0,,0,47,3,8.05,0.283333333,Morning,8:20,DogCounts
0,0,2,2,47,2,8.05,0.533333333,Morning,8:35,DogCounts
1,0,2,3,47,2,8.05,0.566666667,Morning,8:37,DogCounts
0,0,2,2,47,2,8.05,0.6,Morning,8:39,DogCounts
0,0,3,3,47,2,8.05,0.633333333,Morning,8:41,DogCounts
0,0,1,1,47,2,8.05,0.666666667,Morning,8:43,DogCounts
0,0,1,1,47,2,8.05,0.7,Morning,8:45,DogCounts
1,0,1,2,47,2,8.05,0.733333333,Morning,8:47,DogCounts
0,0,1,1,47,2,8.05,0.766666667,Morning,8:49,DogCounts
0,0,2,2,47,2,8.05,0.8,Morning,8:51,DogCounts
0,0,1,1,47,2,8.05,0.833333333,Morning,8:53,DogCounts
1,0,2,3,47,2,8.05,0.866666667,Morning,8:55,DogCounts
1,0,4,5,47,2,8.05,0.9,Morning,8:57,DogCounts
1,0,5,6,47,2,8.05,0.933333333,Morning,8:59,DogCounts
1,0,3,4,47,2,8.05,0.966666667,Morning,9:01,DogCounts
0,0,2,2,47,2,8.05,1,Morning,9:03,DogCounts
0,0,2,2,47,2,8.05,1.033333333,Morning,9:05,DogCounts
0,0,3,3,47,2,8.05,1.066666667,Morning,9:07,DogCounts
1,0,0,1,51,1,16.01667,1.23333,Evening,17:15,DogCounts
1,0,1,2,51,1,16.01667,1.266663333,Evening,17:17,DogCounts
0,0,1,1,51,1,16.01667,1.299996667,Evening,17:19,DogCounts
0,0,1,1,51,1,16.01667,1.33333,Evening,17:21,DogCounts
0,0,1,1,51,1,16.01667,1.366663333,Evening,17:23,DogCounts
0,0,0,0,51,1,16.01667,1.399996667,Evening,17:25,DogCounts
0,0,0,0,51,1,16.01667,1.43333,Evening,17:27,DogCounts
0,0,0,0,51,1,16.01667,1.466663333,Evening,17:29,DogCounts
0,0,0,0,51,1,16.01667,1.499996667,Evening,17:31,DogCounts
0,0,0,0,51,1,16.01667,1.53333,Evening,17:33,DogCounts
0,0,0,0,51,1,16.01667,1.566663333,Evening,17:35,DogCounts
0,0,0,0,51,1,16.01667,1.599996667,Evening,17:37,DogCounts
0,0,0,0,51,1,16.01667,1.63333,Evening,17:39,DogCounts
0,0,0,0,51,1,16.01667,1.666663333,Evening,17:41,DogCounts
0,0,0,0,51,1,16.01667,1.699996667,Evening,17:43,DogCounts
0,0,0,0,51,1,16.01667,1.73333,Evening,17:45,DogCounts
0,0,0,0,51,2,16.01667,2.116663333,Evening,18:08,DogCounts
0,0,0,0,51,2,16.01667,2.149996667,Evening,18:10,DogCounts
0,0,0,0,51,2,16.01667,2.18333,Evening,18:12,DogCounts
0,0,0,0,51,2,16.01667,2.216663333,Evening,18:14,DogCounts
0,0,0,0,51,2,16.01667,2.249996667,Evening,18:16,DogCounts
0,0,0,0,51,2,16.01667,2.28333,Evening,18:18,DogCounts
0,0,0,0,51,2,16.01667,2.316663333,Evening,18:20,DogCounts
0,0,0,0,51,2,16.01667,2.349996667,Evening,18:22,DogCounts
0,0,0,0,51,2,16.01667,2.38333,Evening,18:24,DogCounts
0,0,0,0,51,2,16.01667,2.416663333,Evening,18:26,DogCounts
0,0,1,1,51,2,16.01667,2.449996667,Evening,18:28,DogCounts
0,0,1,1,51,2,16.01667,2.48333,Evening,18:30,DogCounts
0,0,1,1,51,2,16.01667,2.516663333,Evening,18:32,DogCounts
0,0,0,0,51,2,16.01667,2.549996667,Evening,18:34,DogCounts
0,0,0,0,51,2,16.01667,2.58333,Evening,18:36,DogCounts
0,0,0,0,51,2,16.01667,2.616663333,Evening,18:38,DogCounts
0,0,1,1,51,3,16.01667,2.916663333,Evening,18:56,DogCounts
0,0,0,0,51,3,16.01667,2.949996667,Evening,18:58,DogCounts
0,0,0,0,51,3,16.01667,2.98333,Evening,19:00,DogCounts
0,0,0,0,51,3,16.01667,3.016663333,Evening,19:02,DogCounts
0,0,0,0,51,3,16.01667,3.049996667,Evening,19:04,DogCounts
0,0,0,0,51,3,16.01667,3.08333,Evening,19:06,DogCounts
0,0,0,0,51,3,16.01667,3.116663333,Evening,19:08,DogCounts
0,0,0,0,51,3,16.01667,3.149996667,Evening,19:10,DogCounts
0,0,0,0,51,3,16.01667,3.18333,Evening,19:12,DogCounts
0,0,0,0,51,3,16.01667,3.216663333,Evening,19:14,DogCounts
1,0,0,1,51,3,16.01667,3.249996667,Evening,19:16,DogCounts
1,0,0,1,51,3,16.01667,3.28333,Evening,19:18,DogCounts
0,0,0,0,51,3,16.01667,3.316663333,Evening,19:20,DogCounts
0,0,0,0,51,3,16.01667,3.349996667,Evening,19:22,DogCounts
0,0,0,0,51,3,16.01667,3.38333,Evening,19:24,DogCounts
0,0,0,0,51,3,16.01667,3.416663333,Evening,19:26,DogCounts
0,0,0,0,51,3,16.01667,3.449996667,Evening,19:28,DogCounts
0,0,0,0,51,3,16.01667,3.48333,Evening,19:30,DogCounts
0,1,0,1,52,3,16.01667,0.98333,Evening,17:00,DogCounts
0,1,0,1,52,3,16.01667,1.016663333,Evening,17:02,DogCounts
0,0,0,0,52,3,16.01667,1.049996667,Evening,17:04,DogCounts
0,0,0,0,52,3,16.01667,1.08333,Evening,17:06,DogCounts
0,0,0,0,52,3,16.01667,1.116663333,Evening,17:08,DogCounts
0,0,0,0,52,3,16.01667,1.149996667,Evening,17:10,DogCounts
1,0,0,1,52,3,16.01667,1.18333,Evening,17:12,DogCounts
1,0,0,1,52,3,16.01667,1.216663333,Evening,17:14,DogCounts
0,0,0,0,52,3,16.01667,1.249996667,Evening,17:16,DogCounts
0,0,0,0,52,3,16.01667,1.28333,Evening,17:18,DogCounts
0,0,0,0,52,3,16.01667,1.316663333,Evening,17:20,DogCounts
1,0,0,1,52,3,16.01667,1.349996667,Evening,17:22,DogCounts
0,0,0,0,52,3,16.01667,1.38333,Evening,17:24,DogCounts
0,0,0,0,52,3,16.01667,1.416663333,Evening,17:26,DogCounts
0,0,0,0,52,3,16.01667,1.449996667,Evening,17:28,DogCounts
0,0,0,0,52,3,16.01667,1.48333,Evening,17:30,DogCounts
0,0,0,0,52,3,16.01667,1.516663333,Evening,17:32,DogCounts
0,0,0,0,52,3,16.01667,1.549996667,Evening,17:34,DogCounts
0,0,0,0,52,3,16.01667,1.58333,Evening,17:36,DogCounts
0,0,0,0,52,2,16.01667,1.949996667,Evening,17:58,DogCounts
0,0,0,0,52,2,16.01667,1.98333,Evening,18:00,DogCounts
0,0,0,0,52,2,16.01667,2.016663333,Evening,18:02,DogCounts
0,0,0,0,52,2,16.01667,2.049996667,Evening,18:04,DogCounts
0,0,0,0,52,2,16.01667,2.08333,Evening,18:06,DogCounts
0,0,0,0,52,2,16.01667,2.116663333,Evening,18:08,DogCounts
0,0,0,0,52,2,16.01667,2.149996667,Evening,18:10,DogCounts
0,0,0,0,52,2,16.01667,2.18333,Evening,18:12,DogCounts
1,0,0,1,52,2,16.01667,2.216663333,Evening,18:14,DogCounts
1,0,1,2,52,2,16.01667,2.249996667,Evening,18:16,DogCounts
